Date.Created,Text
Sun Mar 12 17:47:43, Babak Pertama
Sun Mar 12 17:47:44," RT @LFC: 89: A final change for Burnley. Scott Arfield is replaced by Daniel Agyei.\\n\\n[2-1]\"""
Sun Mar 12 17:47:44," RT @OptaJoe: 1 - Georginio Wijnaldum's equaliser came through Liverpool's first shot on target of the game. Patience.\"""
Sun Mar 12 17:47:44," RT @chrissafc1983: Burnley yet to win away in the league this season...... guess who they have away next??? #safc\"""
Sun Mar 12 17:47:45," @MartinaSundman ja jag gillar Liverpool. Det brukar vara l\\u00e4ttsamt. Film kr\\u00e4ver mycket koncentration. Men gillar musik mest.\"""
Sun Mar 12 17:47:45," @PodcastPeldroed Robbie Brady has come off the bench for Burnley today. Likewise Ben Woodburn for Liverpool. When is squad announced?\"""
Sun Mar 12 17:47:46," RT @paddyspower1: Betvictor New Custom\\nBet \\u00a310 Get 60\\n#football #golf #Colchester #burnley\\n#Bhafc #LFC\\nEntry 25k Golden Goal Claim-&gt;\\u2026 \"""
Sun Mar 12 17:47:46," Burnley must just score \\ud83d\\ude36\"""
Sun Mar 12 17:47:47," You never walk alone #liverpool\"""
Sun Mar 12 17:47:47," RT @EjariaEdition: We're time wasting against Burnley....\"""
Sun Mar 12 17:47:47," @sportswithjohn ex Wimbledon youth player just came on for burnley against Liverpool!\"""
Sun Mar 12 17:47:47, RT @BurnleyOfficial: 88 - Burnley sub and @premierleague debut for @Daniel_Agyei
Sun Mar 12 17:47:48," RT @LFC: 89: A final change for Burnley. Scott Arfield is replaced by Daniel Agyei.\\n\\n[2-1]\"""
Sun Mar 12 17:47:48, RT @BurnleyOfficial: 88 - Burnley sub and @premierleague debut for @Daniel_Agyei
Sun Mar 12 17:47:49," Liverpool keeping it in the corner rather than going for goal.\"""
Sun Mar 12 17:47:49," RT @chrissafc1983: Burnley yet to win away in the league this season...... guess who they have away next??? #safc\"""
Sun Mar 12 17:47:49," RT @GustenDahlin: Napoli k\\u00f6pte Callejon fr\\u00e5n Real Madrid f\\u00f6r 100 miljoner. Burnley k\\u00f6pte Robbie Brady fr\\u00e5n Norwich f\\u00f6r 140.\"""
Sun Mar 12 17:47:49," RT @WilloughbyArms: Scousers running down the clock........... at home........to Burnley\"""
Sun Mar 12 17:47:49," RT @GustenDahlin: Napoli k\\u00f6pte Callejon fr\\u00e5n Real Madrid f\\u00f6r 100 miljoner. Burnley k\\u00f6pte Robbie Brady fr\\u00e5n Norwich f\\u00f6r 140.\"""
Sun Mar 12 17:47:50," RT @LFC: 89: A final change for Burnley. Scott Arfield is replaced by Daniel Agyei.\\n\\n[2-1]\"""
Sun Mar 12 17:47:50," Burnley deserve something from this game today. Played well\"""
