"Date.Created","Text"
"Sun Mar 19 17:22:18 "," WHAT THE HECK is she putting inside n MCILIV n t co PLvfN EfWI "
"Sun Mar 19 18:54:39 "," LFC Manchester City Liverpool player ratings Can gives best performance in red but Coutinho anonymous agai u t co ijzmbWrJy "
"Sun Mar 19 18:09:22 "," On est chanceux Lallana rate l immanquable Quelle chance MCILIV "
"Sun Mar 19 18:23:33 "," MCILIV RESULT nMilner scored from the spot"
"Sun Mar 19 17:39:33 "," I hate Clichy "
"Sun Mar 19 18:49:15 "," I added a video to a playlist t co Jz yBQpVvV LFC CAREER MODE ep transfer deadline day "
"Sun Mar 19 17:51:30 "," LFC creating more chances "
"Sun Mar 19 18:01:13 "," ud d udcf James Milner makes it ufe f u e out of ufe f u e from the u aa ufe f this season n nIt s Man City Liverpool mins MCILIV u "
"Sun Mar 19 17:31:51 "," Watched an intense first half at the Studio Let s keep the three points at home Blues ud d udcaa ud c udffc mcfc u "
"Sun Mar 19 17:34:52 "," It has everything but goals so far ud d udd ud d udd t co Qx Otj "
"Sun Mar 19 18:00:57 "," LFC ha ha ha enough said "
"Sun Mar 19 18:25:11 "," Firminio celebrated to early ud d ude ud d ude LFC n n t co q gLyZ QR "
"Sun Mar 19 18:46:16 "," ud c udfa What a game that was LFC t co Z So nRqgM "
"Sun Mar 19 17:58:22 "," GOAAAAAAL n nCITY LIVERPOOOL nSCORER AGUERO nASSIST KDB n n MCILIV n IAmWonder "
"Sun Mar 19 16:51:36 "," What a shot from Silvia wow MCILIV "
"Sun Mar 19 17:21:19 "," Practice corners "
"Sun Mar 19 17:39:52 "," Milner MCILIV "
"Sun Mar 19 18:14:19 "," MCILIV L u e norme r u e action WTF de Guardiola apr u e s une faute offrant un superbe check avec Klopp ud d ude ud d udc a ud d ude d PL cc u "
"Sun Mar 19 18:37:13 "," LFC could be top of EPL if they had a striker Good head to head vs top teams"
"Sun Mar 19 16:58:18 "," What is with Guardiolas jacket MCILIV "
"Sun Mar 19 18:21:34 "," FIRMINO GOING OFF TO SLIDE IN FRONT OF THE LFC FANS THEN LOOKS BACK HAHAHAHA n n t co x JRSUnZpd "
"Sun Mar 19 19:03:38 "," FIRMINO GOING OFF TO SLIDE IN FRONT OF THE LFC FANS THEN LOOKS BACK HAHAHAHA n n t co x JRSUnZpd "
"Sun Mar 19 16:49:20 "," Manchester City vs Liverpool n nWatch LFC MCFC Free Live Stream on t co Fsycl DxpC "
"Sun Mar 19 16:56:25 "," How come there is still empty seats at this eitihad This is a top fixture n nSmall time club mancity n n MUFC MCFC "
"Sun Mar 19 18:25:18 "," Full time at the Etihad Manchester City Liverpool MCFC LFC n nWHAT A GAME u bd ufe f ud d udd ud d udd t co LUHAgATPq "
"Sun Mar 19 18:39:30 "," Good game we build from it Ynwa u af already walk dis one alone o"
"Sun Mar 19 18:27:52 "," FT n cityvlfc premierleague mcfc t co OUePvX Vko "
"Sun Mar 19 18:50:07 "," Firminio celebrated to early ud d ude ud d ude LFC n n t co q gLyZ QR "
"Sun Mar 19 18:38:19 "," Wow ud d ude ud d ude ud d ude t co OBVHVSsl q "
"Sun Mar 19 18:40:12 "," Start earning online gt gt upto month t co GZqEPWTNg SundayFunday LAMarathon MCILIV GoBlue ONline "
"Sun Mar 19 17:06:27 "," Segue o jogo t co zl yNN c Z "
"Sun Mar 19 18:25:28 "," PL ud c uddec ud c udde MAN CITY LIVERPOOL n nTERMIN u c n n MCILIV t co xfIT npCRY "
"Sun Mar 19 18:56:46 "," No mind games No insults Just pure respect"
"Sun Mar 19 17:15:12 "," How come Caballero becomes Buffon every time he play against us lfc "
"Sun Mar 19 18:16:39 "," You don t often see Aguero miss far post"
"Sun Mar 19 18:09:38 "," MCILIV quel rat u e de Lallana qui manque l immanquable "
"Sun Mar 19 18:27:32 "," FULL TIME The PL s third and fourth placed sides share the points after an absolute thriller at the Etihad MCILIV t co RntAdqGAdw "
"Sun Mar 19 18:54:12 "," FIRMINO GOING OFF TO SLIDE IN FRONT OF THE LFC FANS THEN LOOKS BACK HAHAHAHA n n t co x JRSUnZpd "
"Sun Mar 19 17:39:09 "," GOAL Milner scores to make it to Liverpool MCILIV "
"Sun Mar 19 17:22:31 "," Happy birthday Kolo ud c udf t co AKg FNvYu "
"Sun Mar 19 17:58:31 "," Damn it defend the crosses Ugh LFC "
"Sun Mar 19 17:51:07 "," City so poor MCILIV "
"Sun Mar 19 16:53:09 "," How exactly is that not a red card MCILIV "
"Sun Mar 19 18:55:06 "," What Liverpool s attack really need n t co uSWxQOlK V "
